#          lgT                    lgLx
-4.948738599721965170e-01 -2.942976761544791486e+00
-4.679769529488190249e-01 -2.788002948208189835e+00
-6.781006062419182578e-01 -3.126034147584300538e+00
-7.646977158593352142e-01 -3.491987699424474734e+00
-1.193909648633112441e+00 -4.517842130104968490e+00
-9.505804234495923710e-01 -3.861886297853696526e+00
-1.405174702053305191e+00 -5.276820674593386329e+00
-4.242062436583292628e-01 -2.602917818956426821e+00
-1.127881509709889096e+00 -4.439420542503080824e+00
-1.260147197688898713e+00 -4.719729750522037470e+00
1.690575987694110660e-01 -1.047412817661503626e+00
-1.224494724109525867e+00 -4.749440552195983045e+00
-7.880667597378993028e-01 -3.546788106172713562e+00
-6.531052860116483005e-01 -3.137437312800936962e+00
-9.691545730551466287e-01 -4.201830192000181263e+00
-1.205707653193970552e+00 -4.700571413384196262e+00
-1.254995687379421021e+00 -4.754491739325302113e+00
-1.266171678825333657e+00 -4.485274355265201685e+00
-1.191627740934082302e+00 -4.602350805854543481e+00
-1.239061498539040018e+00 -4.706320698110052270e+00
-7.326009671647224497e-01 -3.460684822736573629e+00
-1.311452550477972823e+00 -4.987672732350664440e+00
-8.181973880330448701e-01 -3.516939541830335081e+00
-1.067264879237682873e+00 -4.308650058762283130e+00
-1.182650473021525039e+00 -4.488619859420403202e+00
1.225036581220085991e-01 -6.662352649513593184e-01
-1.248692742041767056e+00 -4.655324488599635657e+00
-1.466093247933803578e+00 -4.937998097141441001e+00
-1.082231266548873139e+00 -4.209981237797893350e+00
-1.250113127011230008e+00 -4.493004941499865623e+00
-1.211006314644611059e+00 -4.653022042899653599e+00
-1.020896076894948212e+00 -4.006076583548852987e+00
-6.119104231470994248e-01 -2.639841654566505547e+00
-7.275860224736646620e-01 -3.459334238946526696e+00
-1.319636341350489461e+00 -4.862232940220792443e+00
-1.153762434143852600e+00 -4.549097587102371776e+00
-3.922094956160118162e-01 -2.537430685681246967e+00
-6.306027707521566494e-01 -3.251287729167861684e+00
-9.414082662594873696e-01 -3.971707619209086992e+00
-1.204041156890496067e+00 -4.768102920480513873e+00
-3.311921545430616676e-01 -2.373659234462158985e+00
-1.083066742785388170e+00 -4.162042892375496628e+00
-9.957188741569552581e-01 -3.987829285745770669e+00
-6.820653377247602733e-02 -1.618367648597009767e+00
2.664056001035741694e-01 -6.580143321419680280e-01
-1.401579541504124116e+00 -5.030933147612663525e+00
-1.111280589999713797e+00 -4.338977265031024544e+00
-1.362526640400532951e+00 -5.017470996346104606e+00
-1.113852634161947019e+00 -4.317544876549773925e+00
-9.500684595895607654e-01 -3.990232262224751025e+00
-1.326635646281792091e+00 -5.011827416154643444e+00
-7.532478089943325239e-01 -3.387787898439804657e+00
-1.218214332909869579e+00 -4.628685856952003519e+00
-1.159317434749024933e+00 -4.403564650126289060e+00
-1.131733949719124777e+00 -4.614136862060258970e+00
-4.612372628422956589e-01 -2.776414325786809911e+00
-1.125796550462284218e+00 -4.505668541493426993e+00
-1.074780235627313507e+00 -4.086931436865054224e+00
4.294271152386410217e-01 -3.876510532576433188e-01
-2.124570621663245951e-01 -2.036329168258726341e+00
-1.372972093386611192e+00 -4.935707581526140864e+00
-5.189605888234294362e-01 -2.970432992947769524e+00
-9.361146368456656486e-01 -3.996831233116868276e+00
-8.360312153497043708e-01 -3.196258637179151041e+00
-5.924709003641339677e-01 -2.961703818534132004e+00
-1.497999352467361156e+00 -5.318698530541885461e+00
-8.632006959004000501e-01 -3.806830638057103755e+00
-1.212665273204262650e+00 -4.402963454469126070e+00
-1.267601314077898111e+00 -4.955690545834015914e+00
-9.922040028292531400e-01 -4.111334363627286770e+00
-8.232177735558676712e-01 -3.860882734382855563e+00
-9.685325329013861895e-01 -3.953807210069069100e+00
-8.864551424894132614e-01 -4.029039472916121412e+00
-8.289842840014745029e-01 -3.513698947681959339e+00
2.959656699630950905e-01 -7.406444677080843420e-01
-1.184709480055401887e+00 -4.348145170215434341e+00
-1.141425007601141850e+00 -4.557960882725971885e+00
-1.168560160299636275e+00 -4.169146411342845582e+00
-1.471108495306081121e+00 -5.089951990695445794e+00
-1.314697685849240960e+00 -4.705171608492586088e+00
-5.297517031234293405e-01 -3.222551530273658926e+00
-1.164654821410350705e+00 -4.466311935055660598e+00
-4.628601223878366783e-02 -1.630477205304222021e+00
-1.168024840317278379e+00 -4.380041846217313406e+00
-1.152578006437477542e+00 -4.264864893851388672e+00
-1.212562351760643198e+00 -4.312332218982131593e+00
-1.128222278852490490e+00 -4.159847797302442807e+00
-7.933528842679579141e-01 -3.415030450479656920e+00
-8.931004975938844348e-01 -3.852178134783192487e+00
-1.086344152285432241e+00 -4.233284079034491221e+00
-8.743764980757764427e-01 -3.814195065512232308e+00
-9.728093535745813147e-01 -3.951969115233795904e+00
-1.435747894158096338e+00 -5.196190278722784939e+00
-8.824556949691250152e-01 -3.789853716300115583e+00
-9.598810555887158369e-01 -4.141655836211771913e+00
-1.023967730300340939e+00 -4.165417021294262945e+00
-1.097338018715913632e+00 -4.354808632274583147e+00
-1.227234058223218627e+00 -4.777792220091044761e+00
-1.183038627560520251e+00 -4.531063512954215611e+00
4.368123453471177142e-01 -5.525847397134008299e-01
-1.133010007379202211e+00 -4.413345459608437160e+00
-4.884932745358611106e-01 -2.661462358548609686e+00
-5.791448051774105155e-01 -2.871617017784947823e+00
-8.180672957058574557e-01 -3.769232686769185214e+00
-8.588958251492204710e-01 -3.789434131906820991e+00
-1.386739288072876608e+00 -4.950583837928984821e+00
-8.459305850047048603e-01 -3.746090001629452715e+00
-2.990032518875766487e-01 -2.329483435223103971e+00
-1.081520710128156093e+00 -4.082434801552230930e+00
-1.151341764080658248e+00 -4.572724334700676962e+00
6.200256061535498742e-02 -1.405974909604019718e+00
-9.931647899803563995e-01 -3.931411839039354206e+00
-1.203608716152659852e+00 -4.592854206052106036e+00
-9.312970848922521583e-01 -3.918477623101863649e+00
-1.416946272640507765e+00 -5.347497994600101556e+00
-1.147447083898026632e+00 -4.386736099993678195e+00
-1.239194106860660671e+00 -4.685282180190408319e+00
-7.702810129353020452e-01 -3.401946168177832241e+00
-1.156368454095703768e+00 -4.738077637768430606e+00
-9.653410412974658961e-01 -3.698416703673731654e+00
-3.940785652050329269e-01 -2.494861197803464492e+00
-1.435754489014810398e+00 -4.998681071823707356e+00
-6.909007013094666805e-01 -3.296162591533836839e+00
-1.483839200742856024e+00 -5.083583402338251567e+00
-1.015916008555942440e+00 -4.245980060980635074e+00
-7.400058174113168796e-01 -3.354297997226056260e+00
-1.298230160549028289e+00 -4.845589086602759998e+00
-1.431414890280671370e+00 -5.349000659674804758e+00
-1.497588508116147743e+00 -5.024088857461881830e+00
-1.494090366633538558e+00 -5.417810583159572424e+00
-7.106917265076655443e-01 -3.402277245125851834e+00
-3.101356354007176463e-01 -2.424852885000766012e+00
-1.104465033547928243e+00 -4.321247809162628073e+00
-2.475810354090680343e-01 -2.036563913787191815e+00
2.898329670544724790e-01 -9.092751529863156712e-01
-6.546810993941861723e-01 -3.457151833379840777e+00
-1.187642216405602857e+00 -4.397087526674586577e+00
-1.266001548833187496e+00 -4.749131399693570010e+00
-1.106028507734179822e+00 -4.502767778023684109e+00
-1.549566191124777781e+00 -5.545108014860269385e+00
-1.416188514991124636e+00 -5.082244984163179602e+00
-8.861883694264643951e-01 -3.539416156231279587e+00
-1.298977247762930221e+00 -4.783181825415501187e+00
-1.275746711499731845e+00 -4.782884452108106643e+00
-1.383210917022943187e+00 -5.341444858254866368e+00
-1.325884493023503197e+00 -4.862973106826744107e+00
-7.420673712286914858e-01 -3.577277852619940912e+00
-9.867450429179371874e-01 -4.086554420400794640e+00
-9.735549605159591335e-01 -3.968105996880949338e+00
-8.991958568990525424e-02 -1.664785610368535673e+00
-6.751367492989716057e-01 -3.230882935723691229e+00
-4.212744783626235501e-01 -2.609471175843449231e+00
-1.139767145307515772e+00 -4.766429030433999792e+00
-1.225766126685265744e+00 -4.711095478370427969e+00
-1.022248212648556809e+00 -3.946822751023252085e+00
-1.203441623176199515e+00 -4.870985134488778456e+00
-9.350182179588495401e-01 -3.871685785310164718e+00
-8.776027685934325584e-01 -3.622057578010177803e+00
-8.305303097984941818e-01 -3.644715406779152289e+00
-1.101689321215238770e+00 -4.321235945388944621e+00
-1.172842884370081551e+00 -4.596545917927420177e+00
-9.094011829370951538e-01 -4.014329323872762423e+00
-1.076681694832845926e+00 -4.211925677645227850e+00
-1.251098435568098521e+00 -4.858048469675978254e+00
-1.409483170738637936e+00 -4.901099328982075676e+00
-1.200577383464764836e+00 -4.700128901865097575e+00
-9.975217207768426464e-01 -4.124655070648142186e+00
-1.246584773682218650e+00 -4.760018136073817629e+00
-7.319850401424385922e-01 -3.168527931940224196e+00
-1.284745394299607213e+00 -4.712693935048865690e+00
-1.079558122331690129e+00 -4.263376807629989607e+00
-1.223683726482194034e+00 -4.590658905866130901e+00
-1.387234434079835044e+00 -5.016169408658298856e+00
-8.517475266310340354e-01 -3.707193305114026227e+00
-1.315052821425506835e+00 -4.927460158158077697e+00
-4.384447738113206317e-01 -2.651637606186189267e+00
-1.569037029972727648e+00 -5.472760035627846520e+00
-1.068113845229796466e+00 -4.233173978281565830e+00
-1.260765273421279753e+00 -4.641453892539543880e+00
-8.886150395707548277e-01 -3.624755669129709812e+00
-1.164242400177614156e-01 -1.861741204094818691e+00
-1.338041235835136122e+00 -4.890909515874591662e+00
-1.086248020042615892e+00 -4.447212493029201852e+00
-7.961890452223214787e-01 -3.471493743695850398e+00
-1.447195882932768907e+00 -5.439110570904247766e+00
2.829851984520909136e-01 -7.233578514809104743e-01
-9.259376154675172943e-01 -3.931810428477968689e+00
-1.532099990630503283e+00 -5.407535492111956721e+00
-3.023833920140288067e-01 -2.198392312658043135e+00
-1.247428105908739759e+00 -4.579983590231795354e+00
-1.164273632034111605e+00 -4.364544177887059284e+00
-1.105795408798389001e+00 -4.524611383472478821e+00
-1.363761460423236649e+00 -5.270362610686019522e+00
-1.153770231467544649e+00 -4.407649671634199962e+00
-1.670841487730302388e-01 -2.008991218725814765e+00
-1.020028319181040422e+00 -3.866551144832179432e+00
-7.690106758680315124e-01 -3.267451538226469054e+00
-1.099352505793593116e+00 -4.207115535411872997e+00
-1.652137339624823731e-01 -2.077148084038591858e+00
-2.305290207469211927e-01 -2.066858460079598281e+00
-1.132112835678788842e+00 -4.295982439665519514e+00
-1.449855637945604236e+00 -5.050833745249988738e+00
-9.224874180088936670e-01 -3.770131350672716319e+00
-9.852015106061163818e-01 -4.052276684868893142e+00
-1.027219902088858605e+00 -4.173774498503717290e+00
-6.574297079522041232e-01 -3.337129869618215672e+00
-1.419074320189583238e+00 -5.150360273130253574e+00
-1.278347460570466554e+00 -4.647847307747634105e+00
-1.381170916386439185e+00 -4.969251940683335533e+00
-1.348917919126515708e+00 -5.133948306609345202e+00
-1.281241254342290192e+00 -4.699013225849495434e+00
-1.133192790455412879e+00 -4.486354342188826116e+00
3.224958904978592056e-01 -6.584157590388971526e-01
-6.790349538768688520e-01 -3.114263900644437477e+00
-1.176316652651538508e+00 -4.459176380951372032e+00
-8.951802216597067874e-01 -3.792774106155148761e+00
-2.983784324942770905e-01 -2.194263860077844797e+00
-1.156915251676930767e+00 -4.743473676520431503e+00
-1.085210574838193942e+00 -4.254694700363341298e+00
-1.270728836100345926e+00 -4.774619156277490006e+00
-9.621496700316565232e-01 -4.254659938574059552e+00
-1.446475649432553690e+00 -5.229816129783301903e+00
-7.727910690959823858e-01 -3.761907132941321397e+00
-1.265786603615773220e+00 -4.848379911554399513e+00
-1.096074814742080017e+00 -4.482990050438551144e+00
-1.279495862907301884e+00 -4.576064392043906359e+00
-5.794457027941847249e-01 -3.140378377369890561e+00
-1.145148642736041777e+00 -4.433941898778451574e+00
-6.038660729594002019e-01 -3.010506160104419404e+00
-1.130156515010227958e+00 -4.563510756745553287e+00
-9.861311950922397873e-01 -3.960772946284814910e+00
4.604918028214292081e-01 -4.613172714905036109e-01
-9.132577222248726700e-01 -4.127676849489510857e+00
-1.323508537544542563e+00 -4.922387799705343348e+00
-9.561651725382334099e-01 -3.861236819036885759e+00
-1.358798769611952562e+00 -5.101856586109816405e+00
-1.083619962163643535e+00 -4.401407362796406098e+00
-9.013295102844326445e-01 -3.613637023892465105e+00
-7.341286605068486626e-01 -3.250322785822346461e+00
-7.551929316635477285e-01 -3.565642628067049014e+00
-4.445995002074229485e-01 -2.702079985035859888e+00
-8.518155489619455567e-01 -3.727591886682227518e+00
-1.147022447157399094e+00 -4.685274951480017158e+00
3.881986783705026478e-01 -3.423502375542247234e-01
-8.286236944806426585e-01 -3.798479924612660596e+00
-1.330877738375712882e+00 -4.784687270093996858e+00
-1.256008614317641658e+00 -4.658918480504989468e+00
-6.897959518277244628e-01 -3.291300748390653119e+00
-1.207511121275516075e+00 -4.469679042675942959e+00
2.640526082827548415e-01 -1.002167754744813344e+00
-4.364102360016761661e-01 -2.444578588232612759e+00
-1.133207547147757399e+00 -4.675403040069669558e+00
-6.177225530861365499e-01 -3.262241936463148306e+00
2.824377505346318262e-01 -7.762510922235295041e-01
-1.257003718921943181e+00 -4.853117664995679981e+00
-1.166168411957946294e+00 -4.182131601221076522e+00
-1.326185743117258564e+00 -4.937351955409164717e+00
-1.098910688912304146e+00 -4.261642784262249961e+00
-1.306145865417219110e+00 -5.043198899245004974e+00
-1.223649280169199827e+00 -4.663490491371420354e+00
-1.094266144190358059e+00 -4.327205896741933344e+00
-9.977967241689739142e-01 -4.111636595570018038e+00
-4.777688303310297924e-01 -2.588965095203278555e+00
5.131135913022045747e-01 -2.563977758659597428e-01
-6.693161532083229392e-01 -3.226404908704307850e+00
1.622216399732662184e-01 -1.125329294828468329e+00
-6.205988447277794862e-01 -2.981424251469845910e+00
-7.480308272465235886e-01 -3.421772259081561796e+00
-1.210718991168277858e+00 -4.673857975592744296e+00
-1.350495236235276675e+00 -4.904375269044503938e+00
-9.336239241803249156e-01 -3.583175180886490008e+00
-1.353477110697708152e+00 -4.953909448025077822e+00
-1.248561605198095004e+00 -4.705367669400621011e+00
-1.507101019310479018e+00 -5.376136680322429306e+00
-1.282324070084972290e+00 -4.857363272703394408e+00
-1.218437133760124746e+00 -4.794639806488621758e+00
-3.952821075168945208e-01 -2.565693415850521575e+00
-7.148962554617570575e-01 -3.271133466279025015e+00
-1.058615167910412547e+00 -4.575462868450643761e+00
-1.548237796259575694e+00 -5.438136277697891430e+00
-9.154554672186830944e-01 -3.871812249098528724e+00
-9.704739587152940716e-01 -3.918845344252372964e+00
-1.154773945811288893e+00 -4.533969137990998988e+00
-1.246142252661152083e+00 -4.762993856597409703e+00
-2.848675485575181132e-01 -2.201538695441685345e+00
-1.156135933805984228e+00 -4.275498675597796172e+00
-5.066682761977021610e-01 -3.040794846899008697e+00
-5.307579008352728001e-02 -1.591942589503935412e+00
-1.425945623293056741e+00 -5.155337914104369368e+00
3.696762837979012395e-01 -6.279545511119112300e-01
-8.986132734848052417e-01 -3.750476346437418229e+00
-1.265121769932062490e+00 -4.628150168260315667e+00
-9.868558612737152735e-01 -4.009876185394795733e+00
-1.202170464542521078e+00 -4.577838711631757818e+00
-4.095260011818026569e-01 -2.442883266108248907e+00
-9.723997334629660427e-01 -4.276930058632546938e+00
-1.169661019598919660e+00 -4.616675355784781054e+00
-1.046127826235632829e+00 -4.036115729128881391e+00
-9.036904019802318722e-01 -3.833655233053514522e+00
-3.973980530617151619e-01 -2.422248058307948870e+00
-6.157334161568983610e-01 -2.981676128921457725e+00
-1.124330377218142551e+00 -4.553358040510101290e+00
-1.244810638222392907e+00 -4.800689219492903170e+00
-1.217031107840951920e+00 -4.269582823720099007e+00
5.946315042793542949e-02 -1.409698834599527828e+00
-1.480607088513179237e+00 -5.546043285638035059e+00
-1.174891301688097300e+00 -4.478028331452113875e+00
-1.333022523025791495e+00 -5.095447465520199337e+00
-9.310645601629478074e-01 -3.928989093268360211e+00
-9.232526092919123295e-01 -3.926748589279306589e+00
-1.435357561949227367e+00 -4.984500909063957153e+00
-1.545140331944470979e+00 -5.478109596839300544e+00
-1.025563202763114745e+00 -4.222824733117913176e+00
-1.220606214607673268e+00 -4.607612858347811091e+00
2.179188529786048600e-01 -8.606677630822009428e-01
-5.880817975311435353e-01 -3.017630234677033396e+00
-6.116713511910915058e-01 -3.410364844221636549e+00
-1.362946637755182211e+00 -4.910888456186617290e+00
-1.161174619020366228e+00 -4.538351979383144830e+00
-8.752795279654126404e-01 -3.788125578173234587e+00
-8.075967123658417401e-01 -3.686782631904042429e+00
-1.558505929387526967e+00 -5.345180945022924845e+00
-1.228793354933828352e+00 -4.504012646551499799e+00
-1.402481879298804746e+00 -5.083408916108080433e+00
-5.734165136890368997e-01 -3.193316923516837047e+00
-6.141351955735711021e-01 -3.181312509122787624e+00
-1.312250929064277205e+00 -4.808689214663341538e+00
-1.304190857863277042e+00 -4.905338430353732626e+00
-1.184191644639517316e+00 -4.663849440688843551e+00
-1.463102290298073038e+00 -5.351419455122246482e+00
